UsdCreate,Define World,Add 1000 Refs to 5 File(s),Save 5 File
29364100,2906700,2223381700,37392000
20676400,2415300,2135817200,36948000
21380700,1761300,2212495700,38147300
18101600,2252400,1988304000,36445500
23574000,2685600,2011444000,36989800
18959900,3289600,1996829900,36336900
28272000,3262300,2244908800,38631900
21217900,2871900,2062689100,39058000
22668100,3511700,2052917100,46240600
24547700,3726700,2102045100,39962500
23390100,2521300,2168501200,42778600
24287500,1851100,2178883600,41119000
23277800,2823100,2140965000,39269400
25859800,3050100,2055745200,37516200
23282800,2713900,2153688500,39721500
21342500,3215600,2188317500,40560200
27087900,3528100,2135502500,40403200
20865200,3481200,2131764900,44543400
25182700,2527100,2298825800,40238800
23795700,3083500,2201817000,49544900
31251900,4451600,2080793600,40182100
21311700,2406800,2082972400,36654000
24627700,2940800,2071468700,39068800
19482700,3057800,2041589100,38471400
19630500,1610000,1629135700,39193700
43492700,3155100,2116900800,35658100
31277200,2976500,2074357700,39459500
17833700,3147000,2131734600,36171000
19647600,2986100,1997869200,37224300
18423600,2624900,1999167100,34623900
18287300,2932300,2011176800,36599400
19063700,2747800,2135560700,40835800
19445500,3763600,2078463400,37130100
20733900,3208400,2028628800,36144700
19590500,3758200,2101118500,40661800
30281100,2655800,2071252300,39632000
20288600,3123200,2150417000,42540600
21898000,3954800,2130768000,38427000
19195300,3056300,2053396700,36357300
21517500,2985100,2053037500,39377900
24719500,3014400,2133822900,45860300
21885000,2492800,2097560700,40298200
21460100,2166300,2071879700,38229400
23967800,2263800,2236098800,44340500
24567900,4762900,2171698500,42322600
22068500,4033100,2038995000,40230500
21539400,2772400,2032424200,36171800
21027500,3753800,2061553900,38268600
19836700,2896200,2039344000,38446500
19098900,2647500,2041376500,38763100
40519300,2468300,2171772100,40969900
21075400,2448500,2118948700,39552400
19817000,2137800,2173136600,40562600
19251800,4609400,1987386300,36187800
20625400,3222800,2025662500,37555000
28138600,2030600,2068196000,36497100
27749100,3460900,2258448900,39692300
25386500,3570600,2069474500,38916600
21901200,4094400,2077370500,38724000
23599200,3853000,2103442400,40588500
22549600,3602000,2177860000,44160000
23986000,2311400,2205404600,40991000
23127900,3141200,2127358600,40417200
21093300,2522400,2101772200,40298900
23590800,3450200,2173150300,38675800
20919100,3106600,2226894200,39346100
30904600,2765300,2128022000,37002500
19331700,2991800,2148065000,37992600
25304600,3026300,2284822300,43448000
34591200,3504900,2186159800,41424100
20198300,1666500,2065504700,37253900
19815400,2435300,2035072200,38235900
22154100,1883800,2054532300,40359200
22211700,2107400,2063998500,38256000
18923100,2237500,1572578400,36890300
21379000,2183400,2146466500,40725500
19064100,1800600,2093421100,36656000
20873900,3176200,2141468400,34384600
18447000,2783400,2011439300,35679200
19927200,4223400,2013864500,33597300
19360400,3858700,2038349400,35047800
23800200,2460500,2136103700,47845700
21694700,3596100,2055399100,39967000
20736800,3265900,2041611100,38398900
27133800,2069900,2091609000,37332000
20381200,2206400,2095440600,36551900
23391300,2601000,2171559000,41519400
22470600,3040100,2092388500,37548400
34930100,3163900,2015685200,49302800
29204000,2774700,2123657500,40735100
23317800,2727600,2100026400,44745400
20068500,2541100,2115452000,38722500
21029200,2172000,2086539900,38588200
25279400,2306200,2254246700,40540700
22692400,2206100,2127813600,39415200
19059200,1975600,2076772800,37024000
21169600,2154600,2051111600,36759300
20144300,2261400,2025266200,37663400
21061700,3267300,1994857900,40743700
20223800,2409500,1990241100,44825800
